rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/success_rate,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/approx_kl,train/value_loss,train/explained_variance,train/entropy_loss,train/clip_fraction,train/learning_rate,train/std,train/loss,train/policy_gradient_loss,train/clip_range,train/n_updates,eval/success_rate,eval/mean_ep_length,eval/mean_reward
512.0,3381,58,0.0,386.69903564453125,237568,70,2.968649,0.61991086602211,0.7038290500640869,28.692920684814453,0.49609375,0.0004,0.00998125970363617,0.8461672067642212,0.29139456525444984,0.2,57,,,
512.0,3439,59,0.0,387.3254699707031,241664,70,3.0494227,0.6121129989624023,0.7530957013368607,28.693081855773926,0.498046875,0.0004,0.009981106035411358,0.5932968258857727,0.1831647353246808,0.2,58,,,
512.0,3498,60,0.0,384.712646484375,245760,70,7.2231655,0.9530583024024963,0.8733709901571274,28.693132400512695,0.498046875,0.0004,0.009981149807572365,0.7451860904693604,0.14998718537390232,0.2,59,,,
512.0,3557,61,0.0,381.71405029296875,249856,70,24.037323,1.3845803141593933,0.7666988223791122,28.69316005706787,0.5,0.0004,0.009981049224734306,0.8572641611099243,0.1500675235874951,0.2,60,,,
512.0,3615,62,0.0,378.1383056640625,253952,70,32.495422,1.0597032606601715,0.7701532691717148,28.693286895751953,0.498046875,0.0004,0.00998087227344513,0.5995478630065918,0.15842890739440918,0.2,61,,,
512.0,3674,63,0.0,375.9100646972656,258048,70,33.796318,0.7697322368621826,0.7010058462619781,28.69346523284912,0.5,0.0004,0.009980655275285244,0.4667312204837799,0.16332064848393202,0.2,62,,,
512.0,3733,64,0.0,374.182373046875,262144,70,33.949677,0.6114365458488464,0.47349411249160767,28.693591117858887,0.5,0.0004,0.009980595670640469,0.36257579922676086,0.13867402076721191,0.2,63,,,
512.0,3791,65,0.0,372.29083251953125,266240,70,29.333023,0.5512181594967842,-0.6888457536697388,28.69365692138672,0.5,0.0004,0.009980513714253902,0.3010583519935608,0.11003733985126019,0.2,64,,,
512.0,3850,66,0.0,368.85333251953125,270336,70,31.612888,0.4271930754184723,-1.8860070705413818,28.69367027282715,0.5,0.0004,0.009980568662285805,0.3033784031867981,0.10771320387721062,0.2,65,,,
512.0,3909,67,0.0,365.98101806640625,274432,70,19.319548,0.39522866159677505,-0.19453215599060059,28.69363021850586,0.5,0.0004,0.009980604983866215,0.3340369164943695,0.11137649999000132,0.2,66,,,
512.0,3967,68,0.0,363.60430908203125,278528,70,7.385516,0.410782590508461,0.40980589389801025,28.693584442138672,0.5,0.0004,0.009980675764381886,0.4194791316986084,0.14017438981682062,0.2,67,,,
512.0,4026,69,0.0,360.05316162109375,282624,70,9.773174,0.3577341139316559,0.5886854529380798,28.69346809387207,0.5,0.0004,0.009980866685509682,0.40986207127571106,0.13225816935300827,0.2,68,,,
512.0,4084,70,0.0,356.2289733886719,286720,70,11.898564,0.3618743419647217,0.6980628669261932,28.693359375,0.5,0.0004,0.009980916045606136,0.4628771245479584,0.13814930990338326,0.2,69,,,
512.0,4143,71,0.0,352.73712158203125,290816,70,14.64484,0.4403671622276306,0.7617054283618927,28.693300247192383,0.498046875,0.0004,0.009980998933315277,0.546940803527832,0.14580943062901497,0.2,70,,,
512.0,4201,72,0.0,351.5693054199219,294912,70,17.33665,0.45737966895103455,0.7898646742105484,28.69319725036621,0.5,0.0004,0.009981145150959492,0.5729079246520996,0.14504301454871893,0.2,71,,,
512.0,4260,73,0.0,352.606201171875,299008,70,15.224491,0.4074106812477112,0.8233702480792999,28.693056106567383,0.5,0.0004,0.009981309995055199,0.5492680668830872,0.1525695137679577,0.2,72,,,
512.0,4318,74,0.0,355.39398193359375,303104,70,22.728092,0.4773823171854019,0.8683748841285706,28.692931175231934,0.5,0.0004,0.009981423616409302,0.5757014751434326,0.16924900328740478,0.2,73,,,
512.0,4376,75,0.0,358.827392578125,307200,70,27.934372,0.3301526829600334,0.9235783368349075,28.692809104919434,0.5,0.0004,0.009981581941246986,0.3464040756225586,0.13216711673885584,0.2,74,,,
512.0,4434,76,0.0,362.17327880859375,311296,70,35.08543,0.17954439111053944,-0.4224644899368286,28.692683219909668,0.5,0.0004,0.009981703944504261,0.18428348004817963,0.08699909970164299,0.2,75,,,
512.0,4492,77,0.0,364.2567138671875,315392,70,28.108078,0.15689964080229402,-0.4969388246536255,28.692557334899902,0.5,0.0004,0.009981862269341946,0.1672854721546173,0.07986383140087128,0.2,76,,,
512.0,4550,78,0.0,366.8663330078125,319488,70,11.242166,0.13494938053190708,-0.8385559320449829,28.692341804504395,0.5,0.0004,0.009982180781662464,0.19571615755558014,0.0899017509073019,0.2,77,,,
512.0,4609,79,0.0,369.5302429199219,323584,70,10.542061,0.12754371762275696,-0.08918654918670654,28.692065238952637,0.5,0.0004,0.009982474148273468,0.197288379073143,0.07912830822169781,0.2,78,,,
512.0,4667,80,0.0,372.01580810546875,327680,70,27.563488,0.11801910027861595,-0.8954607248306274,28.69179058074951,0.5,0.0004,0.009982788935303688,0.21221160888671875,0.08037577755749226,0.2,79,,,
512.0,4726,81,0.0,374.782470703125,331776,70,21.649828,0.12033188715577126,-0.6313060522079468,28.691534996032715,0.5,0.0004,0.009983043186366558,0.24039044976234436,0.08556484989821911,0.2,80,,,
512.0,4784,82,0.0,377.3521423339844,335872,70,7.486204,0.16060212813317776,-0.6049976348876953,28.691338539123535,0.5,0.0004,0.009983226656913757,0.3177028298377991,0.0913675855845213,0.2,81,,,
512.0,4842,83,0.0,379.5532531738281,339968,70,30.20493,0.2064298689365387,0.8235717415809631,28.69120502471924,0.5,0.0004,0.009983337484300137,0.48411720991134644,0.1453501358628273,0.2,82,,,
512.0,4900,84,0.0,382.81072998046875,344064,70,81.290436,0.19951056130230427,0.8422287106513977,28.69107151031494,0.5,0.0004,0.00998352188616991,0.4758666753768921,0.14554705610498786,0.2,83,,,
512.0,4958,85,0.0,384.9599609375,348160,70,73.43511,0.184261878952384,-1.1028273105621338,28.69095230102539,0.5,0.0004,0.009983602911233902,0.3539450168609619,0.09116343595087528,0.2,84,,,
512.0,5016,86,0.0,385.4754943847656,352256,70,84.923744,0.23446964472532272,-1.4422316551208496,28.690911293029785,0.5,0.0004,0.009983612224459648,0.3902590274810791,0.10094173811376095,0.2,85,,,
512.0,5074,87,0.0,385.26239013671875,356352,70,131.02994,0.2142588049173355,-3.5681099891662598,28.6909122467041,0.5,0.0004,0.009983602911233902,0.33451616764068604,0.09344923263415694,0.2,86,,,
512.0,5131,88,0.0,384.1992492675781,360448,70,120.35242,0.14567682519555092,-3.8519153594970703,28.691000938415527,0.5,0.0004,0.009983418509364128,0.24387355148792267,0.09514225460588932,0.2,87,,,
512.0,5189,89,0.0,384.0802307128906,364544,70,110.15509,0.13461299613118172,-6.059828758239746,28.69117832183838,0.5,0.0004,0.009983211755752563,0.24031545221805573,0.09898867271840572,0.2,88,,,
512.0,5246,90,0.0,383.919921875,368640,70,42.142418,0.12246593087911606,-8.258981704711914,28.69133758544922,0.5,0.0004,0.009983066469430923,0.18033212423324585,0.07343233935534954,0.2,89,,,
512.0,5304,91,0.0,383.8874206542969,372736,70,37.969822,0.11328018829226494,-11.452483177185059,28.691463470458984,0.5,0.0004,0.009982931427657604,0.1819801777601242,0.07583336811512709,0.2,90,,,
512.0,5361,92,0.0,383.561279296875,376832,70,15.880461,0.06112096644937992,-13.800457954406738,28.691633224487305,0.5,0.0004,0.009982692077755928,0.17507803440093994,0.07144000008702278,0.2,91,,,
512.0,5417,93,0.0,383.0200500488281,380928,70,26.14399,0.06359533593058586,-20.83743667602539,28.691845893859863,0.5,0.0004,0.009982461109757423,0.16035258769989014,0.05996060650795698,0.2,92,,,
512.0,5474,94,0.0,382.9220275878906,385024,70,43.895496,0.07663480378687382,-21.066896438598633,28.692075729370117,0.5,0.0004,0.009982183575630188,0.16510313749313354,0.057557547464966774,0.2,93,,,
512.0,5531,95,0.0,382.877197265625,389120,70,25.350128,0.07265039440244436,-6.965617656707764,28.692347526550293,0.5,0.0004,0.009981861338019371,0.2029234617948532,0.0682433545589447,0.2,94,,,
512.0,5588,96,0.0,382.74591064453125,393216,70,39.37483,0.10606368258595467,-3.0808334350585938,28.69260311126709,0.5,0.0004,0.009981618262827396,0.2085484266281128,0.06186083797365427,0.2,95,,,
512.0,5644,97,0.0,382.6254577636719,397312,70,33.816494,0.08871966600418091,-0.8530054092407227,28.69282817840576,0.5,0.0004,0.009981363080441952,0.20699219405651093,0.0639890618622303,0.2,96,,,
512.0,5701,98,0.0,382.4986572265625,401408,70,41.40496,0.12276728078722954,-0.42291951179504395,28.693058013916016,0.5,0.0004,0.009981110692024231,0.22453422844409943,0.07527641905471683,0.2,97,,,
512.0,5758,99,0.0,382.74371337890625,405504,70,53.87386,0.13133013993501663,0.027872145175933838,28.693278312683105,0.5,0.0004,0.009980875998735428,0.24149766564369202,0.08893693424761295,0.2,98,,,
512.0,5815,100,0.0,383.194580078125,409600,70,26.963097,0.09461590647697449,0.44909942150115967,28.693413734436035,0.5,0.0004,0.009980813600122929,0.23079730570316315,0.08441148279234767,0.2,99,,,
512.0,5873,101,0.0,384.0701904296875,413696,70,14.336138,0.06437096744775772,0.45785778760910034,28.693425178527832,0.5,0.0004,0.009980853646993637,0.26865920424461365,0.11890966258943081,0.2,100,,,
512.0,5930,102,0.0,386.77093505859375,417792,70,18.186043,0.05390791594982147,0.3031110167503357,28.693459510803223,0.5,0.0004,0.009980735369026661,0.22361209988594055,0.09836983541026711,0.2,101,,,
512.0,5989,103,0.0,389.14569091796875,421888,70,12.15849,0.06205337680876255,0.5822673439979553,28.693541526794434,0.5,0.0004,0.009980672970414162,0.22657068073749542,0.09787524491548538,0.2,102,,,
512.0,6047,104,0.0,392.2391052246094,425984,70,16.589043,0.04377013724297285,-4.530083179473877,28.69364070892334,0.5,0.0004,0.009980518370866776,0.1298591047525406,0.05850304290652275,0.2,103,,,
512.0,6104,105,0.0,394.3979187011719,430080,70,21.678104,0.08235720545053482,-7.224174499511719,28.693782806396484,0.5,0.0004,0.009980356320738792,0.19075684249401093,0.07334712147712708,0.2,104,,,
512.0,6162,106,0.0,396.33453369140625,434176,70,22.709211,0.10020213201642036,-6.962728023529053,28.69390106201172,0.5,0.0004,0.009980257600545883,0.19790196418762207,0.0716239120811224,0.2,105,,,
512.0,6220,107,0.0,398.3712463378906,438272,70,16.79218,0.06680715223774314,-7.726326942443848,28.694016456604004,0.5,0.0004,0.009980101138353348,0.1803182065486908,0.08686481602489948,0.2,106,,,
512.0,6279,108,0.0,400.7096862792969,442368,70,12.400495,0.0712590254843235,-7.270242691040039,28.694153785705566,0.5,0.0004,0.00997995212674141,0.13304832577705383,0.05440661311149597,0.2,107,,,
512.0,6337,109,0.0,403.1204833984375,446464,70,9.975608,0.10271457582712173,-10.531105995178223,28.694250106811523,0.5,0.0004,0.009979885071516037,0.15293915569782257,0.06032958393916488,0.2,108,,,
512.0,6396,110,0.0,406.2544250488281,450560,70,7.926836,0.029768030159175396,-13.80012321472168,28.694257736206055,0.5,0.0004,0.009979931637644768,0.1467909961938858,0.06657085474580526,0.2,109,,,
512.0,6455,111,0.0,407.87750244140625,454656,70,15.775316,0.040662385523319244,-13.859932899475098,28.694222450256348,0.5,0.0004,0.00997996050864458,0.14214879274368286,0.06047647446393967,0.2,110,,,
512.0,6513,112,0.0,409.4483947753906,458752,70,28.693886,0.033652232959866524,-7.059425354003906,28.694165229797363,0.5,0.0004,0.009980056434869766,0.15753889083862305,0.07056736014783382,0.2,111,,,
512.0,6572,113,0.0,408.9521179199219,462848,70,15.420752,0.047141557559370995,0.015088081359863281,28.694063186645508,0.5,0.0004,0.009980184957385063,0.22851257026195526,0.1078809229657054,0.2,112,,,
512.0,6630,114,0.0,407.888916015625,466944,70,47.635574,0.04924020357429981,-0.4770653247833252,28.693965911865234,0.5,0.0004,0.009980267845094204,0.20560382306575775,0.09367595473304391,0.2,113,,,
512.0,6688,115,0.0,406.41033935546875,471040,70,58.611458,0.04804471880197525,-1.8076038360595703,28.693827629089355,0.5,0.0004,0.009980489499866962,0.16722314059734344,0.07311933767050505,0.2,114,,,
512.0,6746,116,0.0,405.66741943359375,475136,70,27.311855,0.03693000599741936,-5.823464393615723,28.693665504455566,0.5,0.0004,0.009980627335608006,0.1814190298318863,0.08314546570181847,0.2,115,,,
512.0,6804,117,0.0,403.9346008300781,479232,70,19.7247,0.052595354616642,-2.1364786624908447,28.693574905395508,0.5,0.0004,0.009980689734220505,0.19517967104911804,0.08781393431127071,0.2,116,,,
512.0,6862,118,0.0,402.6050720214844,483328,70,46.218414,0.03662864025682211,-3.346752643585205,28.693530082702637,0.5,0.0004,0.00998072512447834,0.17800477147102356,0.08395828166976571,0.2,117,,,
512.0,6920,119,0.0,402.2559814453125,487424,70,31.427834,0.04492173530161381,-3.2578630447387695,28.693522453308105,0.5,0.0004,0.009980705566704273,0.14342966675758362,0.06411144137382507,0.2,118,,,
512.0,6979,120,0.0,401.8702087402344,491520,70,26.117231,0.05509036220610142,-2.479672908782959,28.693500518798828,0.5,0.0004,0.009980772621929646,0.20956861972808838,0.09103105776011944,0.2,119,,,
512.0,7038,121,0.0,401.0425109863281,495616,70,15.0445595,0.03782733902335167,-7.382108688354492,28.693462371826172,0.5,0.0004,0.009980791248381138,0.1628839075565338,0.07334571704268456,0.2,120,,,
512.0,7097,122,0.0,401.1690979003906,499712,70,14.13656,0.03977679833769798,-19.757789611816406,28.69350242614746,0.5,0.0004,0.009980683214962482,0.13766203820705414,0.058490779250860214,0.2,121,,,
,,,,,500000,,17.049679,0.040706804022192955,-1.1963346004486084,28.693618774414062,0.5,0.0004,0.009980527684092522,0.1852453351020813,0.08659152965992689,0.2,122,0.0,512.0,408.6794738769531
512.0,7294,123,0.0,400.394287109375,503808,69,,,,,,,,,,,,,,
512.0,7353,124,0.0,401.0693054199219,507904,69,48.10588,0.06110373139381409,0.745099276304245,28.693775177001953,0.5,0.0004,0.009980333037674427,0.191387340426445,0.08488760143518448,0.2,123,,,
512.0,7411,125,0.0,403.3564758300781,512000,69,25.66894,0.0792776308953762,0.851526603102684,28.69399070739746,0.5,0.0004,0.009980050846934319,0.3256111741065979,0.142263725399971,0.2,124,,,
512.0,7470,126,0.0,404.9932556152344,516096,69,19.689701,0.2980113849043846,0.09165894985198975,28.694255828857422,0.49609375,0.0004,0.009979743510484695,0.34966742992401123,0.11669191159307957,0.2,125,,,
512.0,7529,127,0.0,407.78875732421875,520192,69,30.377726,0.04831658862531185,-0.9163557291030884,28.69456195831299,0.5,0.0004,0.00997937098145485,0.22578197717666626,0.10005432926118374,0.2,126,,,
512.0,7587,128,0.0,409.0369873046875,524288,69,17.564714,0.7880252301692963,0.24626129865646362,28.694833755493164,0.5,0.0004,0.009979141876101494,0.6676688194274902,0.08000189624726772,0.2,127,,,
512.0,7646,129,0.0,410.1331787109375,528384,69,16.900558,1.3121241331100464,-0.09930539131164551,28.695082664489746,0.498046875,0.0004,0.009978819638490677,0.7833045125007629,0.11416503600776196,0.2,128,,,
512.0,7704,130,0.0,411.47784423828125,532480,69,47.18667,1.7976378202438354,-0.25790536403656006,28.695343017578125,0.5,0.0004,0.009978564456105232,1.765507459640503,0.4358139354735613,0.2,129,,,
512.0,7762,131,0.0,412.7115478515625,536576,69,31.172203,1.4193789958953857,-0.31597900390625,28.695514678955078,0.5,0.0004,0.00997843686491251,0.9126863479614258,0.15214850287884474,0.2,130,,,
512.0,7820,132,0.0,412.49102783203125,540672,69,24.222645,1.4167933464050293,-0.6116906404495239,28.695605278015137,0.5,0.0004,0.009978365153074265,0.8923986554145813,0.13484118320047855,0.2,131,,,
512.0,7877,133,0.0,412.90692138671875,544768,69,19.442371,1.4263073205947876,-0.6515426635742188,28.695691108703613,0.49609375,0.0004,0.009978247806429863,1.1303019523620605,0.19424731750041246,0.2,132,,,
