time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/std,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/entropy_loss,train/n_updates,train/approx_kl,train/explained_variance,train/learning_rate,train/loss,train/value_loss,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean,eval/mean_reward,eval/success_rate,eval/mean_ep_length
287744,281,473,608,0.6405297517776489,0.7994140625,0.03226771999034099,0.2,-8.709047555923462,2800,0.8512547,0.8553097993135452,0.00018448101570466428,-0.09101644903421402,0.02044377470156178,-195.95779418945312,0.03,500.88,,,
288768,282,473,609,0.6432269215583801,0.83251953125,0.060164973180508244,0.2,-8.735172003507614,2810,2.4691544,0.8491286337375641,0.00018448101570466428,-0.016655482351779938,0.019955725551699287,-194.33204650878906,0.04,498.16,,,
289792,283,473,611,0.6443713307380676,0.8310546875,0.05958624803461134,0.2,-8.76119893193245,2820,2.1925004,0.7439225018024445,0.00018448101570466428,0.13769930601119995,0.0771027953363955,-193.92697143554688,0.04,498.16,,,
290816,284,473,614,0.6440103650093079,0.8123046875,0.04391042430652305,0.2,-8.76360651254654,2830,1.8849845,0.9029269516468048,0.00018448101570466428,-0.0387909859418869,0.017054443337838166,-194.1845703125,0.04,498.16,,,
291840,285,473,616,0.6452105045318604,0.78583984375,0.0646998054580763,0.2,-8.7690884411335,2840,1.3048747,0.9347765222191811,0.00018448101570466428,-0.03624061122536659,0.013531199953285977,-193.66441345214844,0.04,498.16,,,
292864,286,473,618,0.6457809209823608,0.79453125,0.04421270327875391,0.2,-8.778980380296707,2850,1.1590538,0.9085469767451286,0.00018448101570466428,-0.09504439681768417,0.021464541868772356,-191.2743377685547,0.05,494.0,,,
293888,287,473,620,0.6473375558853149,0.74111328125,0.043412411911413075,0.2,-8.793405461311341,2860,2.8507144,0.6059192419052124,0.00018448101570466428,0.14307883381843567,0.05080317750980612,-192.01744079589844,0.05,494.0,,,
294912,288,473,622,0.6490321159362793,0.7345703125,0.038496267260052265,0.2,-8.814291578531265,2870,0.648247,0.890082061290741,0.00018448101570466428,0.03108694776892662,0.00989895106467884,-192.0892333984375,0.05,494.0,,,
295936,289,473,624,0.6493188142776489,0.7724609375,0.055798328993842,0.2,-8.828936731815338,2880,0.57256174,0.9652507230639458,0.00018448101570466428,0.004632982425391674,0.005498495875508524,-192.80189514160156,0.05,494.0,,,
296960,290,473,626,0.6507986783981323,0.74111328125,0.004348177733481862,0.2,-8.843590539693832,2890,0.955797,0.8797334432601929,0.00018448101570466428,-0.04956626147031784,0.018963541791890748,-191.42042541503906,0.05,494.0,,,
297984,291,474,628,0.652600109577179,0.6994140625,0.009246693580644205,0.2,-8.863100326061248,2900,0.6118843,0.6859029233455658,0.00018448101570466428,-0.05606057122349739,0.02916021185956197,-191.90545654296875,0.05,494.0,,,
299008,292,474,630,0.6543441414833069,0.7482421875,0.018474641552893446,0.2,-8.888058173656464,2910,0.9275561,0.9477730616927147,0.00018448101570466428,-0.007799379527568817,0.008871007115521934,-191.85910034179688,0.05,494.0,,,
300000,,,,0.6546202898025513,0.7466796875,0.041072485048789534,0.2,-8.900782543420792,2920,0.99759126,0.9486068449914455,0.00018448101570466428,-0.048867788165807724,0.007627721007156652,,,,-208.65725708007812,0.0,512.0
300032,293,463,647,,,,,,,,,,,,-190.11705017089844,0.06,489.01,,,
301056,294,463,649,0.6559650897979736,0.74580078125,0.04033334150444716,0.2,-8.906989628076554,2930,1.5822973,0.9205317124724388,0.00018448101570466428,0.05549199879169464,0.03684096707438585,-191.0753936767578,0.06,489.01,,,
302080,295,463,651,0.6565449237823486,0.71083984375,0.010604253778001293,0.2,-8.921863090991973,2940,0.80457664,0.9144773483276367,0.00018448101570466428,-0.049301136285066605,0.014293790640658699,-191.1696319580078,0.06,489.01,,,
303104,296,463,653,0.6577103734016418,0.767578125,0.030381786951329558,0.2,-8.929404497146606,2950,1.6197499,0.8936299383640289,0.00018448101570466428,-0.07283811271190643,0.016357000853167845,-191.75682067871094,0.06,489.01,,,
304128,297,463,656,0.6577687859535217,0.7517578125,0.005907551012933254,0.2,-8.942027974128724,2960,1.3305548,0.9017180427908897,0.00018448101570466428,-0.05717628076672554,0.011015149390732403,-191.0401153564453,0.06,489.01,,,
305152,298,463,658,0.6596083045005798,0.7455078125,0.029523879749467595,0.2,-8.94957315325737,2970,1.2445979,0.9231538027524948,0.00018448101570466428,-0.015839632600545883,0.012214277153543663,-190.88519287109375,0.06,489.01,,,
306176,299,463,660,0.6604965329170227,0.70146484375,-0.005447555496357381,0.2,-8.969479244947433,2980,0.6911888,0.8478321433067322,0.00018448101570466428,-0.06449751555919647,0.010543064036028227,-190.58184814453125,0.06,489.01,,,
307200,300,463,662,0.6636660695075989,0.77587890625,-7.974424515850842e-05,0.2,-8.991232180595398,2990,1.1134791,0.940129280090332,0.00018448101570466428,-0.11075902730226517,0.006169582321308553,-191.04576110839844,0.06,489.01,,,
308224,301,463,664,0.6657973527908325,0.776953125,0.03210840344545431,0.2,-9.023943984508515,3000,3.9447453,0.9461227729916573,0.00018448101570466428,-0.06553276628255844,0.0072735030422336425,-191.49168395996094,0.06,489.01,,,
309248,302,463,666,0.6656309366226196,0.7841796875,0.04968443634570576,0.2,-9.031337976455688,3010,2.5403178,0.9552817493677139,0.00018448101570466428,0.01512414775788784,0.00522629464030615,-190.5317840576172,0.07,484.09,,,
310272,303,463,668,0.6675519347190857,0.73515625,0.010651850630529225,0.2,-9.041009831428529,3020,1.7666466,0.8264340907335281,0.00018448101570466428,-0.06969504803419113,0.03922867698711343,-189.94190979003906,0.07,484.09,,,
311296,304,463,671,0.6685256958007812,0.73525390625,0.037429536489071324,0.2,-9.058954972028733,3030,0.7413238,0.9111374244093895,0.00018448101570466428,-0.06710736453533173,0.014100957103073597,-188.83380126953125,0.08,482.57,,,
312320,305,463,673,0.671389639377594,0.7509765625,0.039076976897194984,0.2,-9.081411546468734,3040,1.1289902,0.5819937586784363,0.00018448101570466428,-0.04633016511797905,0.16117683079792186,-189.2111358642578,0.08,482.57,,,
313344,306,463,675,0.6720355749130249,0.71865234375,0.016673199884826316,0.2,-9.105196171998978,3050,0.8845301,0.7184414863586426,0.00018448101570466428,-0.0365595705807209,0.1073350302875042,-189.37765502929688,0.08,482.57,,,
314368,307,464,677,0.6713066697120667,0.7533203125,-0.006005780136911198,0.2,-9.104652816057206,3060,1.9388821,0.8665602803230286,0.00018448101570466428,-0.08699945360422134,0.015692401031265034,-189.11642456054688,0.08,482.57,,,
315392,308,464,679,0.6700919270515442,0.7677734375,0.03502400357974693,0.2,-9.084544277191162,3070,0.9869952,0.6288706064224243,0.00018448101570466428,-0.050551943480968475,0.03265445152646862,-189.18231201171875,0.08,482.57,,,
316416,309,464,681,0.6717569828033447,0.771484375,0.01823018246795982,0.2,-9.091359865665435,3080,1.3207588,0.9095731601119041,0.00018448101570466428,-0.01733371801674366,0.011927045989432372,-188.4711151123047,0.08,482.57,,,
317440,310,464,683,0.6728057265281677,0.77412109375,0.009417779452633113,0.2,-9.108328187465668,3090,2.4990046,0.8953990638256073,0.00018448101570466428,-0.10155754536390305,0.013828723653568886,-188.77401733398438,0.08,482.57,,,
318464,311,464,685,0.674359142780304,0.753515625,0.016858197608962656,0.2,-9.123286867141724,3100,0.5504821,0.9483249485492706,0.00018448101570466428,-0.10314353555440903,0.010251009250350763,-188.1460723876953,0.08,482.57,,,
319488,312,464,688,0.6765599846839905,0.78466796875,0.058061680512037125,0.2,-9.149431252479554,3110,4.1620836,0.9835876487195492,0.00018448101570466428,0.013372011482715607,0.0042584130125760565,-187.6118621826172,0.08,482.57,,,
320512,313,464,690,0.6765934824943542,0.747265625,0.029617253784090282,0.2,-9.165151661634445,3120,0.6401591,0.9911317527294159,0.00018448101570466428,-0.03947019577026367,0.003427436608762946,-187.10379028320312,0.08,482.57,,,
321536,314,464,692,0.679302990436554,0.7947265625,0.03753894357942045,0.2,-9.182824563980102,3130,1.5857408,0.9545379728078842,0.00018448101570466428,-0.022390123456716537,0.009022345884295646,-187.35186767578125,0.07,486.55,,,
322560,315,464,694,0.6811025738716125,0.70576171875,0.013494086894206702,0.2,-9.214043360948562,3140,0.7932278,0.9504217579960823,0.00018448101570466428,0.006063395645469427,0.006289742905210005,-186.54347229003906,0.07,486.55,,,
323584,316,464,696,0.68332439661026,0.7375,0.021980181301478295,0.2,-9.242209434509277,3150,0.86878484,0.9608734883368015,0.00018448101570466428,-0.04310610517859459,0.004359641931660008,-186.29408264160156,0.07,486.55,,,
324608,317,464,698,0.6840134263038635,0.7466796875,0.04422083809622564,0.2,-9.266260826587677,3160,0.689147,0.989523321390152,0.00018448101570466428,-0.0743490681052208,0.001981595787583501,-181.49705505371094,0.09,477.43,,,
325632,318,464,701,0.6863361597061157,0.78232421875,0.03855137451319024,0.2,-9.283069616556167,3170,1.9612551,0.5617048740386963,0.00018448101570466428,-0.07172585278749466,0.10842597258160822,-180.66749572753906,0.1,473.11,,,
326656,319,464,703,0.6888134479522705,0.76123046875,0.028784039535094053,0.2,-9.314685207605361,3180,0.74176085,0.7222193479537964,0.00018448101570466428,0.02524854615330696,0.024296949096606114,-180.76800537109375,0.1,473.11,,,
327680,320,464,705,0.6895340085029602,0.72392578125,-0.01079686572193168,0.2,-9.338324397802353,3190,1.1872159,0.8525203913450241,0.00018448101570466428,0.01233494933694601,0.03400164813210722,-182.87193298339844,0.09,477.71,,,
328704,321,464,707,0.689514696598053,0.67021484375,-0.019707061460940166,0.2,-9.343385541439057,3200,5.0698967,0.815874308347702,0.00018448101570466428,-0.03827694430947304,0.02103850803687237,-181.2534637451172,0.1,473.49,,,
329728,322,464,710,0.6918520927429199,0.753125,0.014525971858529375,0.2,-9.354569774866103,3210,1.6341364,0.5085857212543488,0.00018448101570466428,-0.07910224795341492,0.06202392271952704,-181.40213012695312,0.1,473.49,,,
330752,323,464,712,0.6935498118400574,0.6517578125,-0.019439206598326562,0.2,-9.38578433394432,3220,0.71961224,0.7327871322631836,0.00018448101570466428,-0.10363345593214035,0.016117697989830048,-181.1485137939453,0.1,473.49,,,
331776,324,464,714,0.6956506371498108,0.84248046875,0.04311506297672167,0.2,-9.40495183467865,3230,2.4893355,0.9433025345206261,0.00018448101570466428,-0.07314357906579971,0.007356439883005805,-181.68765258789062,0.1,473.49,,,
332800,325,464,716,0.6958058476448059,0.76083984375,0.03826732342131436,0.2,-9.417204064130782,3240,0.5559497,0.9286363944411278,0.00018448101570466428,-0.03255552053451538,0.0073642060859128835,-182.6748046875,0.09,476.03,,,
333824,326,464,718,0.6984942555427551,0.82060546875,0.02952158582629636,0.2,-9.43881344795227,3250,1.9498527,0.9623754285275936,0.00018448101570466428,0.06129290163516998,0.003543090612947708,-184.02810668945312,0.09,476.03,,,
334848,327,464,720,0.700835108757019,0.6998046875,-0.004664646461606026,0.2,-9.474068540334702,3260,0.35863602,0.7464595139026642,0.00018448101570466428,-0.06096908450126648,0.00690851379695232,-183.54339599609375,0.09,476.03,,,
335872,328,464,722,0.7014538049697876,0.64541015625,0.010892568342387676,0.2,-9.486459428071976,3270,0.41878495,0.7634614557027817,0.00018448101570466428,-0.10158967971801758,0.004543028771331592,-182.8810577392578,0.09,476.03,,,
336896,329,464,725,0.7026270031929016,0.678515625,-0.007168823020765558,0.2,-9.495731806755066,3280,0.83290935,0.883563794195652,0.00018448101570466428,-0.04460621625185013,0.0038037202593841357,-185.38677978515625,0.08,478.75,,,
337920,330,464,727,0.7022649645805359,0.67568359375,-0.019954282965045422,0.2,-9.50349274277687,3290,0.76464486,0.8909852057695389,0.00018448101570466428,-0.06690175831317902,0.004567463038256392,-185.20753479003906,0.08,478.75,,,
338944,331,464,729,0.7039854526519775,0.6841796875,-0.0017196794564370067,0.2,-9.507958638668061,3300,0.7631351,0.9332195371389389,0.00018448101570466428,-0.11193757504224777,0.002948382557951845,-186.2683563232422,0.08,478.75,,,
339968,332,464,731,0.707567036151886,0.77890625,0.06283606096403674,0.2,-9.535618436336517,3310,1.2441077,0.9356388673186302,0.00018448101570466428,0.008486015722155571,0.005073741987871472,-187.12648010253906,0.08,478.75,,,
340992,333,464,733,0.7107394933700562,0.714453125,-0.007452764420304447,0.2,-9.580882328748704,3320,0.42349002,0.9838398359715939,0.00018448101570466428,-0.12531623244285583,0.0024221069308623553,-188.66357421875,0.07,482.91,,,
342016,334,464,736,0.7118800282478333,0.7541015625,-0.006605508388020098,0.2,-9.605560874938964,3330,0.51845354,0.983512120321393,0.00018448101570466428,-0.07413613796234131,0.0034067378321196882,-186.86196899414062,0.08,479.43,,,
343040,335,464,738,0.7138175964355469,0.73642578125,0.015250646264757962,0.2,-9.625220745801926,3340,0.8280995,0.7127631306648254,0.00018448101570466428,0.010626140981912613,0.09002501640934497,-185.9627685546875,0.08,479.43,,,
344064,336,464,740,0.7161311507225037,0.7755859375,0.04135292695136741,0.2,-9.649872654676438,3350,1.3640757,0.9789652358740568,0.00018448101570466428,-0.0965724065899849,0.0022932262101676313,-184.97145080566406,0.08,479.43,,,
345088,337,464,742,0.7182043194770813,0.7548828125,0.016781422309577465,0.2,-9.675025218725205,3360,1.8610009,0.9821022842079401,0.00018448101570466428,-0.106135293841362,0.0014472928509349004,-185.7015838623047,0.08,479.43,,,
346112,338,464,745,0.7200766801834106,0.725,-0.0005259027064312249,0.2,-9.708610993623733,3370,0.42062712,0.9790028277784586,0.00018448101570466428,-0.04745850712060928,0.002925773817332811,-186.7166748046875,0.08,479.43,,,
347136,339,464,747,0.7215188145637512,0.761328125,0.016909957781899722,0.2,-9.725219386816025,3380,0.4956265,0.9566844515502453,0.00018448101570466428,-0.078178271651268,0.006240610384702449,-186.37232971191406,0.08,479.43,,,
348160,340,464,749,0.7211019992828369,0.77265625,-0.017924336140276866,0.2,-9.729037547111512,3390,1.4878346,0.8869731798768044,0.00018448101570466428,-0.09115131944417953,0.006206680202740245,-186.09535217285156,0.08,479.43,,,
349184,341,464,751,0.7236100435256958,0.6982421875,-0.015473931503947824,0.2,-9.73955609202385,3400,0.33828047,0.7260130345821381,0.00018448101570466428,-0.11665736883878708,0.014216132619185372,-188.11964416503906,0.07,484.42,,,
350000,,,,0.7251480221748352,0.67392578125,-0.015181256021605805,0.2,-9.765612536668778,3410,0.7950338,0.8989273831248283,0.00018448101570466428,-0.08270128071308136,0.005979981701966608,,,,-200.2769317626953,0.0,512.0
350208,342,455,768,,,,,,,,,,,,-186.14877319335938,0.07,484.42,,,
351232,343,455,770,0.7257348895072937,0.69619140625,-0.014938176597934217,0.2,-9.784069573879242,3420,0.4848851,0.9547137580811977,0.00018448101570466428,-0.11285975575447083,0.0044612367237277795,-184.99974060058594,0.07,484.42,,,
352256,344,455,772,0.7253866195678711,0.67373046875,0.034679164353292435,0.2,-9.778381526470184,3430,0.2142359,0.9202233776450157,0.00018448101570466428,0.0637611448764801,0.002325421039859066,-184.60067749023438,0.07,484.42,,,
353280,345,455,775,0.7272297739982605,0.62685546875,0.04930512441787869,0.2,-9.786327284574508,3440,0.15851273,0.9180096909403801,0.00018448101570466428,-0.008602944202721119,0.0012277388594156946,-185.72137451171875,0.07,484.42,,,
354304,346,455,777,0.7286534905433655,0.65947265625,0.022897738474421205,0.2,-9.806025850772858,3450,0.23890322,0.9762456752359867,0.00018448101570466428,-0.045713625848293304,0.002058921957723214,-186.5377960205078,0.07,484.42,,,
355328,347,455,779,0.7320939302444458,0.69951171875,0.011968116158095654,0.2,-9.834341216087342,3460,0.59711885,0.903467632830143,0.00018448101570466428,-0.008276140317320824,0.004549385394057026,-186.36795043945312,0.07,484.42,,,
356352,348,455,781,0.7355557680130005,0.6564453125,-0.016654057870619,0.2,-9.87884064912796,3470,0.6495387,0.8226920515298843,0.00018448101570466428,-0.07261595129966736,0.004845521037714207,-186.27557373046875,0.08,483.4,,,
357376,349,455,783,0.7383093237876892,0.75830078125,0.0030863624764606357,0.2,-9.909612560272217,3480,0.42436144,0.4708419442176819,0.00018448101570466428,-0.05803957208991051,0.0329185626898834,-186.73439025878906,0.08,483.4,,,
358400,350,455,786,0.7402094006538391,0.71416015625,0.009012243535835296,0.2,-9.940187335014343,3490,0.64654845,0.9709573462605476,0.00018448101570466428,-0.08780795335769653,0.002211485629050003,-187.28884887695312,0.07,488.32,,,
359424,351,455,788,0.741805911064148,0.75322265625,0.004800816695205867,0.2,-9.961722946166992,3500,1.042031,0.9779372662305832,0.00018448101570466428,-0.1005636602640152,0.0039008088533591945,-188.78578186035156,0.06,489.84,,,
360448,352,455,790,0.7425460815429688,0.70830078125,-0.002489288063952699,0.2,-9.973260134458542,3510,0.6845137,0.969610370695591,0.00018448101570466428,-0.024911539629101753,0.0053235026869515424,-189.99517822265625,0.06,489.84,,,
361472,353,456,792,0.7439481019973755,0.64130859375,-0.013198537862626836,0.2,-9.993146115541458,3520,0.53287274,0.9491190239787102,0.00018448101570466428,-0.06275680661201477,0.004021909496987064,-190.08863830566406,0.06,489.84,,,
362496,354,455,795,0.7438226342201233,0.65439453125,-0.01372942462330684,0.2,-9.999208158254623,3530,0.7223252,0.9097057357430458,0.00018448101570466428,-0.09428921341896057,0.00591534875711659,-189.12472534179688,0.06,489.84,,,
363520,355,455,797,0.7464149594306946,0.70517578125,0.0333146896737162,0.2,-10.008756363391877,3540,0.9539563,0.9919372899457812,0.00018448101570466428,-0.01937200129032135,0.0012179639928945108,-188.83734130859375,0.06,489.84,,,
364544,356,455,799,0.7466295957565308,0.7275390625,-0.011629703029757365,0.2,-10.029184401035309,3550,0.99463356,0.9659716933965683,0.00018448101570466428,-0.08877605944871902,0.002522174572914082,-188.96080017089844,0.06,489.84,,,
365568,357,456,801,0.7473952174186707,0.70966796875,0.00938533445005305,0.2,-10.0312069773674,3560,0.5040497,0.9538695327937603,0.00018448101570466428,-0.03590524196624756,0.0031550789948596504,-189.15528869628906,0.06,489.84,,,
366592,358,455,804,0.7461637258529663,0.62333984375,-0.024698163114953785,0.2,-10.032291674613953,3570,0.46901017,0.8995968252420425,0.00018448101570466428,-0.0597284696996212,0.004407944410013442,-190.22679138183594,0.06,489.84,,,
367616,359,455,806,0.7468487620353699,0.70126953125,-0.010385670349933207,0.2,-10.024362236261368,3580,1.043627,0.9274096935987473,0.00018448101570466428,-0.08622089773416519,0.0029969119157613024,-190.52700805664062,0.06,489.84,,,
368640,360,455,808,0.7487344741821289,0.77451171875,0.029089349805144594,0.2,-10.03605929017067,3590,0.74558073,0.9713469911366701,0.00018448101570466428,-0.08138218522071838,0.003892627506138524,-190.1337127685547,0.06,489.84,,,
369664,361,456,810,0.7490730285644531,0.71083984375,0.004666969331447035,0.2,-10.04416127204895,3600,0.5060594,0.9549204409122467,0.00018448101570466428,-0.030937960371375084,0.0033081401234085206,-190.6743621826172,0.06,489.84,,,
370688,362,455,813,0.7501224875450134,0.684375,-0.024210754287196323,0.2,-10.049748253822326,3610,0.34661144,0.9083156958222389,0.00018448101570466428,-0.08923835307359695,0.0062471664772601795,-193.00277709960938,0.06,489.84,,,
371712,363,456,815,0.7511585354804993,0.7,-0.020046381966676564,0.2,-10.062703168392181,3620,0.58872813,0.985792544670403,0.00018448101570466428,-0.13376463949680328,0.0019546556417481043,-193.0777130126953,0.06,489.84,,,
372736,364,456,817,0.7504737973213196,0.6892578125,-0.007391444919630885,0.2,-10.066489666700363,3630,0.417895,0.9359201118350029,0.00018448101570466428,-0.09997087717056274,0.0020128961823502323,-193.27244567871094,0.06,489.84,,,
373760,365,456,819,0.7514689564704895,0.667578125,0.014019411191111431,0.2,-10.061660927534103,3640,1.0661141,0.9863149216398597,0.00018448101570466428,-0.057291582226753235,0.0009500486647084471,-193.3161163330078,0.06,489.84,,,
374784,366,455,822,0.7527713775634766,0.67255859375,0.012465750012779608,0.2,-10.085484325885773,3650,0.375291,0.9931035209447145,0.00018448101570466428,-0.06641032546758652,0.000608107409789227,-198.8932647705078,0.04,498.96,,,
375808,367,456,823,0.7514017224311829,0.72890625,0.011425206030253321,0.2,-10.09246124625206,3660,0.5287396,0.9876148216426373,0.00018448101570466428,-0.022538146004080772,0.0012139094162193942,-200.5954132080078,0.03,503.28,,,
376832,368,456,826,0.7525423765182495,0.73095703125,0.04126744981622323,0.2,-10.079328525066376,3670,0.6937191,0.9850656734779477,0.00018448101570466428,-0.001942790113389492,0.0016796603245893492,-200.59161376953125,0.03,503.28,,,
377856,369,456,828,0.7545309066772461,0.68349609375,-0.013800015044398605,0.2,-10.10210553407669,3680,0.36216864,0.9746093899011612,0.00018448101570466428,-0.010258788242936134,0.0021734286605351373,-199.87730407714844,0.03,503.28,,,
378880,370,455,830,0.7556988596916199,0.77880859375,0.031194401253014804,0.2,-10.118521738052369,3690,0.8564944,0.9712210334837437,0.00018448101570466428,0.017460769042372704,0.005628561298362911,-201.9924774169922,0.02,507.5,,,
379904,371,456,832,0.7567499876022339,0.73095703125,-0.036587110935943204,0.2,-10.135380661487579,3700,0.6085818,0.9256373792886734,0.00018448101570466428,-0.1271788626909256,0.004659815741979401,-201.0904083251953,0.02,507.5,,,
380928,372,456,835,0.7584772109985352,0.7486328125,-0.021287959400797262,0.2,-10.146486485004425,3710,0.90180403,0.9586649909615517,0.00018448101570466428,-0.10217778384685516,0.003161824362905463,-201.28346252441406,0.02,507.5,,,
381952,373,456,837,0.7572283744812012,0.7318359375,-0.005166498752078042,0.2,-10.151919150352478,3720,1.1531662,0.9296614527702332,0.00018448101570466428,-0.10624255985021591,0.005437651611646288,-202.06463623046875,0.02,507.5,,,
382976,374,456,839,0.7550694346427917,0.74169921875,-0.036605166824301705,0.2,-10.1278686106205,3730,3.2964442,0.9297254085540771,0.00018448101570466428,-0.11370458453893661,0.006723281093582045,-203.6263885498047,0.02,507.5,,,
384000,375,456,841,0.7573112845420837,0.72158203125,0.013226745638530702,0.2,-10.122265094518662,3740,0.42504105,0.9832869060337543,0.00018448101570466428,-0.052724532783031464,0.0034419369214447213,-202.7090301513672,0.02,507.5,,,
385024,376,456,844,0.7579127550125122,0.75517578125,-0.01390521292341873,0.2,-10.146376848220825,3750,0.6863097,0.9733586851507425,0.00018448101570466428,-0.06279737502336502,0.004243817032693187,-202.21240234375,0.02,507.5,,,
386048,377,456,846,0.7604399919509888,0.75810546875,0.006251255632378161,0.2,-10.157012647390365,3760,0.86103565,0.9306010231375694,0.00018448101570466428,-0.1122116893529892,0.0044160888173792046,-202.7016143798828,0.02,507.5,,,
387072,378,456,848,0.7604956030845642,0.66533203125,-0.03137813726789318,0.2,-10.171883970499039,3770,0.42946082,0.8822343647480011,0.00018448101570466428,-0.09146600216627121,0.011643956584157423,-200.14682006835938,0.02,507.5,,,
388096,379,456,850,0.7629683613777161,0.73173828125,-0.0016961949353571982,0.2,-10.180961883068084,3780,0.5365542,0.9177273958921432,0.00018448101570466428,-0.02111741714179516,0.004948686109855771,-200.33445739746094,0.02,507.5,,,
389120,380,456,852,0.7637189626693726,0.72783203125,-0.02500469817314297,0.2,-10.202962589263915,3790,0.7007966,0.9551940411329269,0.00018448101570466428,-0.036019254475831985,0.003204025534068933,-201.16445922851562,0.02,507.5,,,
390144,381,456,854,0.7640524506568909,0.66826171875,-0.03130235282005742,0.2,-10.211920028924942,3800,0.51264524,0.9521269053220749,0.00018448101570466428,-0.10095950961112976,0.003865912090986967,-200.00653076171875,0.02,507.5,,,
391168,382,456,857,0.7651201486587524,0.7041015625,-0.017550251510692762,0.2,-10.219496071338654,3810,0.7668724,0.9210270941257477,0.00018448101570466428,-0.10481242090463638,0.0056147948460420595,-200.81942749023438,0.02,507.5,,,
392192,383,456,859,0.7662214040756226,0.7095703125,-0.02034431021893397,0.2,-10.231137001514435,3820,0.7913886,0.9476781487464905,0.00018448101570466428,-0.10425645858049393,0.003660934355502832,-201.16287231445312,0.02,507.5,,,
393216,384,456,861,0.7658537030220032,0.69443359375,-0.012165977736003697,0.2,-10.238365632295608,3830,1.1820393,0.9141947329044342,0.00018448101570466428,-0.10755010694265366,0.004404542876727646,-203.8043212890625,0.01,510.98,,,
394240,385,456,863,0.7680608034133911,0.734765625,-0.02442176982294768,0.2,-10.243914067745209,3840,0.8186158,0.9745798017829657,0.00018448101570466428,-0.09422270953655243,0.003480512309761252,-204.5995330810547,0.01,510.98,,,
395264,386,456,866,0.7680018544197083,0.68046875,-0.03107316725072451,0.2,-10.261661767959595,3850,0.4946736,0.939381405711174,0.00018448101570466428,-0.10360605269670486,0.004345391128481424,-205.2080078125,0.01,510.98,,,
396288,387,456,868,0.7681545615196228,0.71826171875,-0.008350462920498103,0.2,-10.258373081684113,3860,0.67569983,0.9092811644077301,0.00018448101570466428,-0.07784587144851685,0.0031536433943983866,-206.1649627685547,0.01,510.98,,,
397312,388,456,870,0.7673732042312622,0.66064453125,-0.006077643251046538,0.2,-10.25185130238533,3870,0.34594497,0.9504913575947285,0.00018448101570466428,-0.003986528608947992,0.0009444170445931377,-205.58343505859375,0.01,510.98,,,
398336,389,456,872,0.7679072618484497,0.65966796875,-0.01894268718897365,0.2,-10.256777662038804,3880,0.52122056,0.9624284766614437,0.00018448101570466428,-0.0552087165415287,0.0009094364561860857,-205.3124542236328,0.01,510.98,,,
399360,390,456,875,0.7685174345970154,0.703125,-0.02729964932659641,0.2,-10.259079211950302,3890,0.63419914,0.9908574763685465,0.00018448101570466428,-0.12401095777750015,0.0010478263060576865,-205.6416778564453,0.01,510.98,,,
400000,,,,0.7700497508049011,0.71044921875,-0.018490094429580495,0.2,-10.271576035022736,3900,0.8983932,0.984658095985651,0.00018448101570466428,-0.14806361496448517,0.00172679182360298,,,,-194.64834594726562,0.0,512.0
400384,391,448,892,,,,,,,,,,,,-206.43038940429688,0.01,510.98,,,
401408,392,448,894,0.7718461155891418,0.708203125,-0.028055333346128464,0.2,-10.288699662685394,3910,0.43691492,0.9430679865181446,0.00018448101570466428,-0.13480456173419952,0.003500594308570726,-205.38499450683594,0.01,510.98,,,
402432,393,448,896,0.7707452178001404,0.68427734375,-0.00660197859397158,0.2,-10.295642817020417,3920,0.5484302,0.9864469273015857,0.00018448101570466428,-0.02222883515059948,0.001753030868167116,-206.0680694580078,0.01,510.98,,,
403456,394,448,899,0.7713974714279175,0.65419921875,-0.02900246059871279,0.2,-10.291599470376969,3930,0.46081334,0.9178336784243584,0.00018448101570466428,-0.1097300797700882,0.0031419411719980418,-205.30294799804688,0.01,510.98,,,
404480,395,448,901,0.7712627053260803,0.6986328125,-0.02738709517288953,0.2,-10.293476903438568,3940,1.0442334,0.6699446141719818,0.00018448101570466428,-0.10051599144935608,0.003523341133404756,-205.22744750976562,0.01,510.98,,,
405504,396,448,903,0.7720959186553955,0.67841796875,-0.01995407008798793,0.2,-10.294624620676041,3950,0.9983353,0.6896750032901764,0.00018448101570466428,-0.0954476073384285,0.005616073127748677,-206.44912719726562,0.01,510.98,,,
406528,397,449,905,0.7697318196296692,0.5953125,-0.03133224879857153,0.2,-10.288212388753891,3960,2.2633672,0.808167964220047,0.00018448101570466428,-0.07396811246871948,0.002713825863611419,-206.15097045898438,0.01,510.98,,,
407552,398,448,908,0.7707069516181946,0.63984375,0.011053869227180258,0.2,-10.273930197954178,3970,0.17613545,0.9563222117722034,0.00018448101570466428,-0.052810996770858765,0.0005853939235748839,-206.1681671142578,0.0,512.0,,,
408576,399,449,909,0.7705605626106262,0.60537109375,0.0002826950862072408,0.2,-10.278125333786011,3980,0.18952571,0.9669577479362488,0.00018448101570466428,-0.0455951914191246,0.0008589243992901174,-206.19512939453125,0.0,512.0,,,
409600,400,449,912,0.7709878087043762,0.68203125,-0.009285981161519885,0.2,-10.28044860959053,3990,0.6497843,0.9289231076836586,0.00018448101570466428,-0.12315333634614944,0.0025653755863459084,-206.67816162109375,0.0,512.0,,,
